"uid","article","citedjournal"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J PHYS CHEM C"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," SEP PURIF TECHNOL"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CATAL COMMUN"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J PHYS CHEM C"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," WATER SCI TECHNOL"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," J NAT GAS CHEM"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," APPL SURF SCI"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," RSC ADV"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," ENVIRON SCI TECHNOL"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," ENVIRON SCI TECHNOL"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," DIAM RELAT MATER"
88,"Adsorption-oxidation of hydrogen sulfide on Fe/walnut-shell activated carbon surface modified by NH3-plasma"," CHEM ENG J"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," IRAN J ENVIRON HEALT"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," FRONT MICROBIOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," APPL MICROBIOL BIOT"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," BIORESOURCE TECHNOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," REV MICROBIOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," J APPL MICROBIOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," COLLOID SURFACE B"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," BIOTECHNOL PROGR"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," Z NATURFORSCH C"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," WATER AIR SOIL POLL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," MICROBIOL MOL BIOL R"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," MAR POLLUT BULL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," MICROB ECOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," INT J SYST EVOL MICR"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," INT BIODETER BIODEGR"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," APPL ENVIRON MICROB"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," APPL ENVIRON MICROB"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," INT J SYST EVOL MICR"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," MAR ECOL PROG SER"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," WATER AIR SOIL POLL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," CURR MICROBIOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," APPL MICROBIOL BIOT"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," APPL ENVIRON MICROB"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," MAR POLLUT BULL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," SYST APPL MICROBIOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," MAR POLLUT BULL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," CAN J MICROBIOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," APPL MICROBIOL BIOT"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," Der Chemica Sinica"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," LIMNOL OCEANOGR"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," INT J SYST EVOL MICR"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," ECOTOXICOLOGY"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," ENVIRON SCI POLLUT R"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," MAR POLLUT BULL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," FEMS MICROBIOL LETT"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," WATER AIR SOIL POLL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," BIOTECHNOL ADV"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," NAT BIOTECHNOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," STAND GENOMIC SCI"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," FRONT MICROBIOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," INT J INNOV RES SCI"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," ADV EXP MED BIOL"
89,"Efficiency in hydrocarbon degradation and biosurfactant production by Joostella sp A8 when grown in pure culture and consortia"," INT J SYST BACTERIOL"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," CHEMOSPHERE"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," GEN COMP ENDOCR"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," ENVIRON SCI TECHNOL"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J MEMBRANE SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," DESALINATION"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," WATER RES"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," CHEM ENG J"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," DESALINATION"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J MEMBRANE SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," ENVIRON TOXICOL PHAR"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J MEMBRANE SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," ENVIRON SCI TECHNOL"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," WATER RES"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," CHEMOSPHERE"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," ADV COLLOID INTERFAC"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," ENVIRON POLLUT"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," FRONT ENV SCI ENG"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J AM CHEM SOC"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," ANN NY ACAD SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," DESALINATION"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J MEMBRANE SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J MEMBRANE SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," ENVIRON SCI TECHNOL"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J ENVIRON SCI-CHINA"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J MEMBRANE SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J MEMBRANE SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," WATER RES"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," ENVIRON SCI TECHNOL"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," WATER RES"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," J MEMBRANE SCI"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," CRIT REV ENV SCI TEC"
90,"Roles of membrane and organic fouling layers on the removal of endocrine disrupting chemicals in microfiltration"," FRONT ENV SCI ENG"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," BAOSH STAT YB"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," BAOSH STAT YB"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," J ENVIRON SCI-CHINA"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," SCI TOTAL ENVIRON"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ENVIRON GEOCHEM HLTH"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ATMOS ENVIRON"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," SCI ADV"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ATMOS CHEM PHYS"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," SCI TOTAL ENVIRON"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," [安全与环境学报"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," AEROSOL AIR QUAL RES"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ATMOS ENVIRON"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ATMOS CHEM PHYS"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," NATURE"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ATMOS CHEM PHYS"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ATMOS ENVIRON"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ENERG POLICY"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," J AIR WASTE MANAGE"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," CHIN STAT YB 2012 20"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," SCI TOTAL ENVIRON"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," SHANGH STAT YB 2016"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," ATMOS CHEM PHYS"
91,"Baosteel emission control significantly benefited air quality in Shanghai"," [环境科学学报"
