"uid","article","citedjournal"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ADMIN SOC"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ANNU REV SOCIOL"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," WATER-SUI"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ECOL SOC"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUR PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," MAR POLLUT BULL"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J ENVIRON PLANN MAN"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUR PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUROPEAN INTEGRATI"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ECOL SOC"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," PROGR REPORT STRATEG"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," CIS WORKSH BRUSS MAR"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," DISC PAP IND COMM PR"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," 13 CIS"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," 4 CIS"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," GLASS HALF FULL HALF"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUR PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J COMMUN"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," BETTER REGULATION"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," REFRAMING PUBLIC POL"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUR PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," SCI TOTAL ENVIRON"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUROPEAN PUBLIC PO"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," EVALUATIE IMPLEMENTA"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," STUDYING PUBLIC POLI"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ECOL SOC"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," European Environment"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," WATER POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," EUR WORKSH OCT 17 19"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," AGENDAS ALTERNATIVES"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," IMPLEMENTING EU ENV"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ENV POLITICS EUROPEA"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," WEST EUR POLIT"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUR PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," LAND USE POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," KWALITEIT LATER EX A"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," COMP EUROPEAN POLITI"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ECOLOGY SOC"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," POLICY STUD J"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," POLICY STUD J"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ENVIRON POLIT"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," WORLD POLIT"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," MAR POLLUT BULL"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ECOL SOC"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," WEST EUR POLIT"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," J EUR PUBLIC POLICY"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," OMGAAN MET ONZEKERHE"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," JCMS-J COMMON MARK S"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," ART POLITICAL MANIPU"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," AMBIGUOUS AMBITIONS"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," WEST EUR POLIT"
23,"Opening the black box of implementation feedback: An analysis of reloading strategies in EU water governance"," POLICY PARADOX ART P"
