"uid1","article","citedjournal"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," PUBLIC HOUSING SINGA"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," WHAT IS CASE EXPLORI"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," INTRO ECONOMETRICS M"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," CITIES"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," SOC SCI MED"
38,"The neighbourhood roots of social cohesion: Notes on an exceptional case of Singapore"," ENVIRON BEHAV"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," LAT AM PERSPECT"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," PACIFICO DESARROLLO"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," DESPLAZADOS MIGRACIO"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," PLAN THEOR"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," J URBAN DES"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," LAW POLICY"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," Divers.: Perspect. Psicol."
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," HABITAT ESPACIO PUBL"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," LAT AM PERSPECT"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," REV EUROPEA ESTUDIOS"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," STREET ENTREPRENEURS"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," URBAN STUD"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," URBAN STUD"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," INT J URBAN REGIONAL"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," SIGLO INVESTIGACION"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," INT J URBAN REGIONAL"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," UNIV HUMANIST"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," ANTIPODE"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," ENVIRON PLANN D"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," ACCION COLECTIVA EST"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," 5 IDYMOV"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," TRANSFORMACIONES ESP"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," EXCLUSION SOCIAL DIS"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," REV COLOMB ANTROPOL"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," Rev. colomb. antropol."
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," ECOS EC LATIN AM J A"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," ETHNIC RACIAL STUD"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," AFRO REPARACIONES ME"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," AM J SOCIOL"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," POLITICAS TEORIA DIL"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," ESTUDIOS AFROCOLOMBI"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," CURR PSYCHIAT REP"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," NEW URBAN FRONTIER G"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," ANTIPODE"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," ANNU REV ANTHROPOL"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," DESACATOS"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," J LAT AM CARIBB ANTH"
39,"""Recovering public space and race: Afro-Colombian street vendors in Bogota, Colombia"""," Confl Health"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," LOCAL GOV STUD"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," PUBLIC ADM"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," INT PLAN STUD"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," CITIES"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," EUR PLAN STUD"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," LAND USE POLICY"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," REG AG WON MIDD HOLL"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," J URBAN AFF"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," TOWN PLAN REV"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," AM REV PUBLIC ADM"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," EUR LAW J"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," WEST EUR POLIT"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," PLAN PERSPECT"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," HOUS THEORY SOC"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," J HOUS BUILT ENVIRON"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," URBAN STUD"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," GOVERNANCE"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," BOUWMARKT"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," LAND EUR PRIC TAX US"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," REAL ESTATE ISS"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," ENVIRON PLANN C"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," ONDERZOEK NAAR REGIO"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," VOORST COLL INZ VAST"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," TOWN PLAN REV"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," INSTRUMENTARIUM LOCA"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," SCAND POLIT STUD"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," URBAN STUD"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," J PUBL ADM RES THEOR"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," LAND USE POLICY"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," URBAN STUD"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," P I CIVIL ENG-MUNIC"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," URBAN AFF REV"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," URBAN RES PRACT"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," RIJKSGRONDBELEID WON"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," OXFORD HDB PUBLIC AC"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," PUBLIC ADMIN"
40,"""Regional governance and public accountability in planning for new housing: A new approach in South Holland, the Netherlands"""," PUBLIC ADMIN"
